  2162.615     0.199    10.763     1.136      2.16         8  
  2162.679     0.157    42.227     2.545      2.24         9  
  2162.646     0.150    55.046     1.756      2.32        10  
  2162.771     0.151    57.658     2.860      2.40        11  
  2162.792     0.151    57.478     3.577      2.48        12  
  2162.773     0.156    57.064     2.591      2.56        13  
  2162.814     0.152    53.746     1.966      2.64        14  
  2162.752     0.155    48.821     2.223      2.72        15  
  2162.763     0.153    53.283     2.011      2.80        16  
